draw_number,number,date
52,2847,1986/11/23
52,3472,1986/11/23
53,7056,1986/11/29
53,3699,1986/11/29
53,1175,1986/11/29
53,0062,1986/11/29
53,4688,1986/11/29
53,6866,1986/11/29
53,9463,1986/11/29
53,5027,1986/11/29
53,9485,1986/11/29
53,0729,1986/11/29
53,3412,1986/11/29
53,9618,1986/11/29
53,3977,1986/11/29
53,9285,1986/11/29
53,0034,1986/11/29
53,0818,1986/11/29
53,0118,1986/11/29
53,7594,1986/11/29
53,0192,1986/11/29
53,7582,1986/11/29
53,1691,1986/11/29
53,9284,1986/11/29
53,8024,1986/11/29
54,4217,1986/11/30
54,9772,1986/11/30
54,0848,1986/11/30
54,0426,1986/11/30
54,9039,1986/11/30
54,5387,1986/11/30
54,6340,1986/11/30
54,6636,1986/11/30
54,6883,1986/11/30
54,1185,1986/11/30
54,1671,1986/11/30
54,8285,1986/11/30
54,8662,1986/11/30
54,3323,1986/11/30
54,5484,1986/11/30
54,3991,1986/11/30
54,5832,1986/11/30
54,6149,1986/11/30
54,4607,1986/11/30
54,4896,1986/11/30
54,8625,1986/11/30
54,7891,1986/11/30
54,8814,1986/11/30
55,5354,1986/12/06
55,8628,1986/12/06
55,3609,1986/12/06
55,3680,1986/12/06
55,9289,1986/12/06
55,1931,1986/12/06
55,0772,1986/12/06
55,8437,1986/12/06
55,6030,1986/12/06
55,9765,1986/12/06
55,6532,1986/12/06
55,2490,1986/12/06
55,4385,1986/12/06
55,2426,1986/12/06
55,7148,1986/12/06
55,0290,1986/12/06
55,9669,1986/12/06
55,4926,1986/12/06
55,4653,1986/12/06
55,1481,1986/12/06
55,5168,1986/12/06
56,9951,1986/12/07
56,8106,1986/12/07
56,5144,1986/12/07
56,3931,1986/12/07
56,6089,1986/12/07
56,4865,1986/12/07
56,5006,1986/12/07
56,0842,1986/12/07
56,3728,1986/12/07
56,6539,1986/12/07
56,6065,1986/12/07
56,8303,1986/12/07
56,8468,1986/12/07
56,9386,1986/12/07
56,0791,1986/12/07
56,6642,1986/12/07
56,4018,1986/12/07
56,7894,1986/12/07
56,4715,1986/12/07
56,6150,1986/12/07
56,0044,1986/12/07
56,8971,1986/12/07
56,7877,1986/12/07
57,2152,1986/12/13
57,8237,1986/12/13
57,7181,1986/12/13
57,1443,1986/12/13
57,3313,1986/12/13
57,3763,1986/12/13
57,9324,1986/12/13
57,7816,1986/12/13
57,4179,1986/12/13
57,7649,1986/12/13
57,9010,1986/12/13
57,4036,1986/12/13
57,4106,1986/12/13
57,6277,1986/12/13
57,5818,1986/12/13
57,1869,1986/12/13
57,8934,1986/12/13
57,0340,1986/12/13
57,2282,1986/12/13
57,2241,1986/12/13
57,5579,1986/12/13
58,9826,1986/12/14
58,8409,1986/12/14
58,1868,1986/12/14
58,5774,1986/12/14
58,5707,1986/12/14
58,4155,1986/12/14
58,8050,1986/12/14
58,3285,1986/12/14
58,7393,1986/12/14
58,8413,1986/12/14
58,8926,1986/12/14
58,4405,1986/12/14
58,2100,1986/12/14
58,3962,1986/12/14
58,5951,1986/12/14
58,3741,1986/12/14
58,2786,1986/12/14
58,9843,1986/12/14
58,5947,1986/12/14
58,9780,1986/12/14
58,6527,1986/12/14
58,5092,1986/12/14
58,7180,1986/12/14
59,8214,1986/12/20
59,6258,1986/12/20
59,3583,1986/12/20
59,6309,1986/12/20
59,2701,1986/12/20
59,6676,1986/12/20
59,1680,1986/12/20
59,7189,1986/12/20
59,2592,1986/12/20
59,9672,1986/12/20
59,1610,1986/12/20
59,2412,1986/12/20
59,0671,1986/12/20
59,8600,1986/12/20
59,3359,1986/12/20
59,5181,1986/12/20
59,0322,1986/12/20
59,3188,1986/12/20
59,1717,1986/12/20
59,9922,1986/12/20
59,1293,1986/12/20
59,7969,1986/12/20
59,9601,1986/12/20
60,6562,1986/12/21
60,9660,1986/12/21
60,3404,1986/12/21
60,7264,1986/12/21
60,5529,1986/12/21
60,3154,1986/12/21
60,6747,1986/12/21
60,4014,1986/12/21
60,6437,1986/12/21
60,9497,1986/12/21
60,6037,1986/12/21
60,8020,1986/12/21
60,1435,1986/12/21
60,5074,1986/12/21
60,1025,1986/12/21
60,6081,1986/12/21
60,1566,1986/12/21
60,8373,1986/12/21
60,5204,1986/12/21
60,4395,1986/12/21
60,0961,1986/12/21
60,2201,1986/12/21
60,0837,1986/12/21
61,1185,1986/12/27
61,7529,1986/12/27
61,9388,1986/12/27
61,7098,1986/12/27
61,7090,1986/12/27
61,4445,1986/12/27
61,4688,1986/12/27
61,6247,1986/12/27
61,0398,1986/12/27
61,3162,1986/12/27
61,3676,1986/12/27
61,2057,1986/12/27
61,0413,1986/12/27
61,8145,1986/12/27
61,7283,1986/12/27
61,9451,1986/12/27
61,6546,1986/12/27
61,2082,1986/12/27
61,7690,1986/12/27
61,8223,1986/12/27
61,5173,1986/12/27
61,8753,1986/12/27
61,1130,1986/12/27
62,6164,1986/12/28
62,2428,1986/12/28
62,3353,1986/12/28
62,9468,1986/12/28
62,8713,1986/12/28
62,3092,1986/12/28
62,3145,1986/12/28
62,6341,1986/12/28
62,6229,1986/12/28
62,2862,1986/12/28
62,1130,1986/12/28
62,2070,1986/12/28
62,7577,1986/12/28
62,9905,1986/12/28
62,4865,1986/12/28
62,1005,1986/12/28
62,5438,1986/12/28
62,4305,1986/12/28
62,2676,1986/12/28
62,6639,1986/12/28
62,5088,1986/12/28
62,1319,1986/12/28
62,1365,1986/12/28
62,9391,1986/12/28
62,0939,1986/12/28
63,0442,1987/01/03
63,4331,1987/01/03
63,6884,1987/01/03
63,9002,1987/01/03
63,7337,1987/01/03
63,8574,1987/01/03
63,5030,1987/01/03
63,2502,1987/01/03
63,9628,1987/01/03
63,8128,1987/01/03
63,1157,1987/01/03
63,8583,1987/01/03
63,6125,1987/01/03
63,3661,1987/01/03
63,6261,1987/01/03
63,0676,1987/01/03
63,4964,1987/01/03
63,8570,1987/01/03
63,2424,1987/01/03
63,7870,1987/01/03
63,9395,1987/01/03
63,9638,1987/01/03
63,2914,1987/01/03
63,9326,1987/01/03
63,6288,1987/01/03
64,8425,1987/01/04
64,1138,1987/01/04
64,1442,1987/01/04
64,9397,1987/01/04
64,6567,1987/01/04
64,3824,1987/01/04
64,9732,1987/01/04
64,6472,1987/01/04
64,4028,1987/01/04
64,6969,1987/01/04
64,5361,1987/01/04
64,4694,1987/01/04
64,3245,1987/01/04
64,6263,1987/01/04
64,4747,1987/01/04
64,5622,1987/01/04
64,4510,1987/01/04
64,0389,1987/01/04
64,8244,1987/01/04
64,0549,1987/01/04
64,3233,1987/01/04
64,3876,1987/01/04
64,9585,1987/01/04
65,5392,1987/01/10
65,9719,1987/01/10
65,9123,1987/01/10
65,1599,1987/01/10
65,6610,1987/01/10
65,4084,1987/01/10
65,3125,1987/01/10
65,0843,1987/01/10
65,1372,1987/01/10
65,7742,1987/01/10
65,2376,1987/01/10
65,2638,1987/01/10
65,6538,1987/01/10
65,4801,1987/01/10
65,5342,1987/01/10
65,6264,1987/01/10
65,8659,1987/01/10
65,3980,1987/01/10
65,8712,1987/01/10
65,5075,1987/01/10
65,4700,1987/01/10
66,8976,1987/01/11
66,4913,1987/01/11
66,8103,1987/01/11
66,2902,1987/01/11
66,5174,1987/01/11
66,5522,1987/01/11
66,5925,1987/01/11
66,7646,1987/01/11
66,1764,1987/01/11
66,2852,1987/01/11
66,7351,1987/01/11
66,5488,1987/01/11
66,6493,1987/01/11
66,1855,1987/01/11
66,2352,1987/01/11
66,5200,1987/01/11
66,7955,1987/01/11
66,4243,1987/01/11
66,4896,1987/01/11
66,0124,1987/01/11
66,4485,1987/01/11
67,9467,1987/01/17
67,2027,1987/01/17
67,4780,1987/01/17
67,8144,1987/01/17
67,8757,1987/01/17
67,6523,1987/01/17
67,7795,1987/01/17
67,0222,1987/01/17
67,7630,1987/01/17
67,6504,1987/01/17
67,6531,1987/01/17
67,6960,1987/01/17
67,7880,1987/01/17
67,3981,1987/01/17
67,2803,1987/01/17
67,7231,1987/01/17
67,3856,1987/01/17
67,0453,1987/01/17
67,3202,1987/01/17
67,0968,1987/01/17
67,7051,1987/01/17
68,4515,1987/01/18
68,8124,1987/01/18
68,8154,1987/01/18
68,6266,1987/01/18
68,7992,1987/01/18
68,8309,1987/01/18
68,2970,1987/01/18
68,6038,1987/01/18
68,8607,1987/01/18
68,4622,1987/01/18
68,2360,1987/01/18
68,3481,1987/01/18
68,9755,1987/01/18
68,6740,1987/01/18
68,0822,1987/01/18
68,7950,1987/01/18
68,1696,1987/01/18
68,2593,1987/01/18
68,4443,1987/01/18
68,7740,1987/01/18
68,7375,1987/01/18
69,3865,1987/01/24
69,3817,1987/01/24
69,4333,1987/01/24
69,5483,1987/01/24
69,9984,1987/01/24
69,9744,1987/01/24
69,3975,1987/01/24
69,4796,1987/01/24
69,0790,1987/01/24
69,3058,1987/01/24
69,4166,1987/01/24
69,5796,1987/01/24
69,2977,1987/01/24
69,9008,1987/01/24
69,1615,1987/01/24
69,3808,1987/01/24
69,9233,1987/01/24
69,3860,1987/01/24
69,1144,1987/01/24
69,9995,1987/01/24
69,7497,1987/01/24
70,8441,1987/01/25
70,3742,1987/01/25
70,7324,1987/01/25
70,0447,1987/01/25
70,7956,1987/01/25
70,2440,1987/01/25
70,8001,1987/01/25
70,3692,1987/01/25
70,5569,1987/01/25
70,3427,1987/01/25
70,0862,1987/01/25
70,2396,1987/01/25
70,3544,1987/01/25
70,4068,1987/01/25
70,1876,1987/01/25
70,1279,1987/01/25
70,4075,1987/01/25
70,3451,1987/01/25
70,5690,1987/01/25
70,0862,1987/01/25
70,0498,1987/01/25
70,5230,1987/01/25
70,4299,1987/01/25
71,0204,1987/01/31
71,8089,1987/01/31
71,8938,1987/01/31
71,9382,1987/01/31
71,3711,1987/01/31
71,8532,1987/01/31
71,4094,1987/01/31
71,2463,1987/01/31
71,1081,1987/01/31
71,5282,1987/01/31
71,9635,1987/01/31
71,1894,1987/01/31
71,4290,1987/01/31
71,0340,1987/01/31
71,5365,1987/01/31
71,7503,1987/01/31
71,0786,1987/01/31
71,3068,1987/01/31
71,8218,1987/01/31
71,2968,1987/01/31
71,2437,1987/01/31
72,0222,1987/02/01
72,4075,1987/02/01
72,6754,1987/02/01
72,1849,1987/02/01
72,9893,1987/02/01
72,9054,1987/02/01
72,8225,1987/02/01
72,7957,1987/02/01
72,3430,1987/02/01
72,8274,1987/02/01
72,0377,1987/02/01
72,0086,1987/02/01
72,4536,1987/02/01
72,5744,1987/02/01
72,4874,1987/02/01
72,8038,1987/02/01
72,4150,1987/02/01
72,8260,1987/02/01
72,7771,1987/02/01
72,3336,1987/02/01
72,2790,1987/02/01
73,6333,1987/02/07
73,2269,1987/02/07
73,7987,1987/02/07
73,8826,1987/02/07
73,9546,1987/02/07
73,2275,1987/02/07
73,2775,1987/02/07
73,9295,1987/02/07
73,3204,1987/02/07
73,8992,1987/02/07
73,2245,1987/02/07
73,5083,1987/02/07
73,6913,1987/02/07
73,6933,1987/02/07
73,8007,1987/02/07
73,2371,1987/02/07
73,4220,1987/02/07
73,4167,1987/02/07
73,5447,1987/02/07
73,6581,1987/02/07
73,4799,1987/02/07
73,8443,1987/02/07
73,4056,1987/02/07
73,7577,1987/02/07
73,8773,1987/02/07
74,6070,1987/02/08
74,3550,1987/02/08
74,0422,1987/02/08
74,4057,1987/02/08
74,7467,1987/02/08
74,3653,1987/02/08
74,9007,1987/02/08
74,2740,1987/02/08
74,4661,1987/02/08
74,8527,1987/02/08
74,4087,1987/02/08
74,4493,1987/02/08
74,5986,1987/02/08
74,7725,1987/02/08
74,4248,1987/02/08
74,9519,1987/02/08
74,2917,1987/02/08
74,6767,1987/02/08
74,1225,1987/02/08
74,4959,1987/02/08
74,1594,1987/02/08
74,5601,1987/02/08
74,7709,1987/02/08
74,9246,1987/02/08
74,2368,1987/02/08
74,6364,1987/02/08
74,9903,1987/02/08
75,2444,1987/02/14
75,2453,1987/02/14
75,3468,1987/02/14
75,2662,1987/02/14
75,4409,1987/02/14
75,0745,1987/02/14
75,6278,1987/02/14
75,1690,1987/02/14
75,4472,1987/02/14
75,6867,1987/02/14
75,0153,1987/02/14
75,1686,1987/02/14
75,5180,1987/02/14
75,9210,1987/02/14
75,6184,1987/02/14
75,7948,1987/02/14
75,2389,1987/02/14
75,1710,1987/02/14
75,0026,1987/02/14
75,4547,1987/02/14
75,7547,1987/02/14
75,3641,1987/02/14
75,6401,1987/02/14
76,8280,1987/02/15
76,5882,1987/02/15
76,9804,1987/02/15
76,2114,1987/02/15
76,3427,1987/02/15
76,4241,1987/02/15
76,7516,1987/02/15
76,5994,1987/02/15
76,5750,1987/02/15
76,3510,1987/02/15
76,8242,1987/02/15
76,4980,1987/02/15
76,4729,1987/02/15
76,2674,1987/02/15
76,5881,1987/02/15
76,8159,1987/02/15
76,6106,1987/02/15
76,4502,1987/02/15
76,4001,1987/02/15
76,7842,1987/02/15
76,4396,1987/02/15
77,8132,1987/02/21
77,7546,1987/02/21
77,3129,1987/02/21
77,8948,1987/02/21
77,0576,1987/02/21
77,7764,1987/02/21
77,3166,1987/02/21
77,6953,1987/02/21
77,9002,1987/02/21
77,8998,1987/02/21
77,7097,1987/02/21
77,1053,1987/02/21
77,2666,1987/02/21
77,7662,1987/02/21
77,1680,1987/02/21
77,2846,1987/02/21
77,1359,1987/02/21
77,8026,1987/02/21
77,9657,1987/02/21
77,3559,1987/02/21
77,2555,1987/02/21
77,2150,1987/02/21
77,5868,1987/02/21
78,9640,1987/02/22
78,8839,1987/02/22
78,8613,1987/02/22
78,3891,1987/02/22
78,6138,1987/02/22
78,8926,1987/02/22
78,7407,1987/02/22
78,0202,1987/02/22
78,3841,1987/02/22
78,4534,1987/02/22
78,7746,1987/02/22
78,4474,1987/02/22
78,9965,1987/02/22
78,7797,1987/02/22
78,3898,1987/02/22
78,2513,1987/02/22
78,2199,1987/02/22
78,7282,1987/02/22
78,0080,1987/02/22
78,6016,1987/02/22
78,1173,1987/02/22
79,2155,1987/02/28
79,0125,1987/02/28
79,8005,1987/02/28
79,7328,1987/02/28
79,1650,1987/02/28
79,7564,1987/02/28
79,4274,1987/02/28
79,5054,1987/02/28
79,4870,1987/02/28
79,1591,1987/02/28
79,6032,1987/02/28
79,5796,1987/02/28
79,4984,1987/02/28
79,8924,1987/02/28
79,4875,1987/02/28
79,6264,1987/02/28
79,3862,1987/02/28
79,3566,1987/02/28
79,7293,1987/02/28
80,0081,1987/03/01
80,3292,1987/03/01
80,4675,1987/03/01
80,3124,1987/03/01
80,4832,1987/03/01
80,6785,1987/03/01
80,5091,1987/03/01
80,3507,1987/03/01
80,7752,1987/03/01
80,1489,1987/03/01
80,4293,1987/03/01
80,8508,1987/03/01
80,4753,1987/03/01
80,5728,1987/03/01
80,1900,1987/03/01
80,2595,1987/03/01
80,1504,1987/03/01
80,4771,1987/03/01
80,5327,1987/03/01
81,2457,1987/03/07
81,8466,1987/03/07
81,4690,1987/03/07
81,4279,1987/03/07
81,7114,1987/03/07
81,2759,1987/03/07
81,5245,1987/03/07
81,5150,1987/03/07
81,6235,1987/03/07
81,5949,1987/03/07
81,8447,1987/03/07
81,9559,1987/03/07
81,4695,1987/03/07
81,2204,1987/03/07
81,2774,1987/03/07
81,1825,1987/03/07
81,2511,1987/03/07
81,4400,1987/03/07
81,2961,1987/03/07
81,9786,1987/03/07
81,9852,1987/03/07
81,5209,1987/03/07
81,4709,1987/03/07
82,0010,1987/03/08
82,8515,1987/03/08
82,8797,1987/03/08
82,6001,1987/03/08
82,2516,1987/03/08
82,9245,1987/03/08
82,2131,1987/03/08
82,5804,1987/03/08
82,1473,1987/03/08
82,7468,1987/03/08
82,6586,1987/03/08
82,9473,1987/03/08
82,7345,1987/03/08
82,4070,1987/03/08
82,5653,1987/03/08
82,8590,1987/03/08
82,1118,1987/03/08
82,5890,1987/03/08
82,1566,1987/03/08
82,1765,1987/03/08
82,7692,1987/03/08
82,0203,1987/03/08
82,3145,1987/03/08
83,1927,1987/03/14
83,2200,1987/03/14
83,4133,1987/03/14
83,8025,1987/03/14
83,9276,1987/03/14
83,4194,1987/03/14
83,5202,1987/03/14
83,8464,1987/03/14
83,0143,1987/03/14
83,7325,1987/03/14
83,0562,1987/03/14
83,2759,1987/03/14
83,7658,1987/03/14
83,8483,1987/03/14
83,7562,1987/03/14
83,8331,1987/03/14
83,7565,1987/03/14
83,5478,1987/03/14
83,9089,1987/03/14
83,9575,1987/03/14
83,6843,1987/03/14
83,8220,1987/03/14
83,9048,1987/03/14
84,3626,1987/03/15
84,3777,1987/03/15
84,9157,1987/03/15
84,5375,1987/03/15
84,7243,1987/03/15
84,7104,1987/03/15
84,5686,1987/03/15
84,7266,1987/03/15
84,8578,1987/03/15
84,1145,1987/03/15
84,6759,1987/03/15
84,2831,1987/03/15
84,5756,1987/03/15
84,6633,1987/03/15
84,9055,1987/03/15
84,8996,1987/03/15
84,1781,1987/03/15
84,3389,1987/03/15
84,0579,1987/03/15
84,9973,1987/03/15
84,1679,1987/03/15
84,3026,1987/03/15
84,6507,1987/03/15
85,9442,1987/03/21
85,0913,1987/03/21
85,0107,1987/03/21
85,0882,1987/03/21
85,0144,1987/03/21
85,7042,1987/03/21
85,7280,1987/03/21
85,5993,1987/03/21
85,5908,1987/03/21
85,2601,1987/03/21
85,9677,1987/03/21
85,8145,1987/03/21
85,2936,1987/03/21
85,5012,1987/03/21
85,8789,1987/03/21
85,5609,1987/03/21
85,2607,1987/03/21
85,8392,1987/03/21
85,3363,1987/03/21
85,9301,1987/03/21
85,8295,1987/03/21
85,8168,1987/03/21
85,5941,1987/03/21
86,3734,1987/03/22
86,0824,1987/03/22
86,7981,1987/03/22
86,2217,1987/03/22
86,6576,1987/03/22
86,3526,1987/03/22
86,6960,1987/03/22
86,7974,1987/03/22
86,7573,1987/03/22
86,8642,1987/03/22
86,7076,1987/03/22
86,2492,1987/03/22
86,9292,1987/03/22
86,6413,1987/03/22
86,6901,1987/03/22
86,5224,1987/03/22
86,5307,1987/03/22
86,2964,1987/03/22
86,2134,1987/03/22
86,4870,1987/03/22
86,6766,1987/03/22
86,7114,1987/03/22
86,8831,1987/03/22
87,2753,1987/03/28
87,8829,1987/03/28
87,8206,1987/03/28
87,9307,1987/03/28
87,4712,1987/03/28
87,7591,1987/03/28
87,1978,1987/03/28
87,0545,1987/03/28
87,0396,1987/03/28
87,2075,1987/03/28
87,7733,1987/03/28
87,3851,1987/03/28
87,5111,1987/03/28
87,0669,1987/03/28
87,5477,1987/03/28
87,0184,1987/03/28
87,3162,1987/03/28
87,9903,1987/03/28
87,0660,1987/03/28
87,7084,1987/03/28
87,3864,1987/03/28
87,8301,1987/03/28
87,2856,1987/03/28
88,3504,1987/03/29
88,3657,1987/03/29
88,3853,1987/03/29
88,7939,1987/03/29
88,3795,1987/03/29
88,2310,1987/03/29
88,2624,1987/03/29
88,4364,1987/03/29
88,9866,1987/03/29
88,4277,1987/03/29
88,8897,1987/03/29
88,2977,1987/03/29
88,8925,1987/03/29
88,2681,1987/03/29
88,4162,1987/03/29
88,6944,1987/03/29
88,0930,1987/03/29
88,7002,1987/03/29
88,2298,1987/03/29
88,7003,1987/03/29
88,4603,1987/03/29
88,8113,1987/03/29
88,4401,1987/03/29
88,2584,1987/03/29
88,8894,1987/03/29
89,3708,1987/04/04
89,4882,1987/04/04
89,9479,1987/04/04
89,5022,1987/04/04
89,0780,1987/04/04
89,4339,1987/04/04
89,7854,1987/04/04
89,1109,1987/04/04
89,0870,1987/04/04
89,5943,1987/04/04
89,9250,1987/04/04
89,7024,1987/04/04
89,8956,1987/04/04
89,4572,1987/04/04
89,0076,1987/04/04
89,3932,1987/04/04
89,2710,1987/04/04
89,6169,1987/04/04
89,8578,1987/04/04
89,8115,1987/04/04
89,9366,1987/04/04
90,9925,1987/04/05
90,0565,1987/04/05
90,2855,1987/04/05
90,6608,1987/04/05
90,6186,1987/04/05
90,1830,1987/04/05
90,3666,1987/04/05
90,0103,1987/04/05
90,1558,1987/04/05
90,3420,1987/04/05
90,5188,1987/04/05
90,6136,1987/04/05
90,7900,1987/04/05
90,3438,1987/04/05
90,9760,1987/04/05
90,5770,1987/04/05
90,2989,1987/04/05
90,6912,1987/04/05
90,8532,1987/04/05
90,4058,1987/04/05
90,8960,1987/04/05
91,4420,1987/04/11
91,8249,1987/04/11
91,1193,1987/04/11
91,3442,1987/04/11
91,7717,1987/04/11
91,8080,1987/04/11
91,6929,1987/04/11
91,5754,1987/04/11
91,5174,1987/04/11
91,0099,1987/04/11
91,0459,1987/04/11
91,3336,1987/04/11
91,8456,1987/04/11
91,2863,1987/04/11
91,2752,1987/04/11
91,0292,1987/04/11
91,9932,1987/04/11
91,8298,1987/04/11
91,3103,1987/04/11
91,3157,1987/04/11
91,4548,1987/04/11
92,4641,1987/04/12
92,7578,1987/04/12
92,7488,1987/04/12
92,8692,1987/04/12
92,6987,1987/04/12
92,6257,1987/04/12
92,0920,1987/04/12
92,4204,1987/04/12
92,4643,1987/04/12
92,1912,1987/04/12
92,4152,1987/04/12
92,4904,1987/04/12
92,4712,1987/04/12
92,5371,1987/04/12
92,6476,1987/04/12
92,3365,1987/04/12
92,1664,1987/04/12
92,8913,1987/04/12
92,6918,1987/04/12
92,7296,1987/04/12
92,0672,1987/04/12
93,1327,1987/04/18
93,1624,1987/04/18
93,9225,1987/04/18
93,9801,1987/04/18
93,4621,1987/04/18
93,6465,1987/04/18
93,4113,1987/04/18
93,6205,1987/04/18
93,8217,1987/04/18
93,2237,1987/04/18
93,4731,1987/04/18
93,8851,1987/04/18
93,3497,1987/04/18
93,2235,1987/04/18
93,3194,1987/04/18
93,9245,1987/04/18
93,4091,1987/04/18
93,0603,1987/04/18
93,0490,1987/04/18
93,2756,1987/04/18
93,1626,1987/04/18
93,9514,1987/04/18
93,5218,1987/04/18
94,7967,1987/04/19
94,5799,1987/04/19
94,0753,1987/04/19
94,6855,1987/04/19
94,6956,1987/04/19
94,2439,1987/04/19
94,6552,1987/04/19
94,5279,1987/04/19
94,8491,1987/04/19
94,9061,1987/04/19
94,0907,1987/04/19
94,2585,1987/04/19
94,3332,1987/04/19
94,7496,1987/04/19
94,8220,1987/04/19
94,3234,1987/04/19
94,4888,1987/04/19
94,7145,1987/04/19
94,8931,1987/04/19
94,4257,1987/04/19
94,4281,1987/04/19
94,4769,1987/04/19
94,6476,1987/04/19
95,5833,1987/04/25
95,9282,1987/04/25
95,6307,1987/04/25
95,3935,1987/04/25
95,9398,1987/04/25
95,4334,1987/04/25
95,8627,1987/04/25
95,8740,1987/04/25
95,6410,1987/04/25
95,1041,1987/04/25
95,8870,1987/04/25
95,4594,1987/04/25
95,2578,1987/04/25
95,7654,1987/04/25
95,5883,1987/04/25
95,5156,1987/04/25
95,0407,1987/04/25
95,9787,1987/04/25
95,6776,1987/04/25
95,6421,1987/04/25
95,3016,1987/04/25
95,8005,1987/04/25
95,9457,1987/04/25
96,5265,1987/04/26
96,3670,1987/04/26
96,3751,1987/04/26
96,1024,1987/04/26
96,9825,1987/04/26
96,7900,1987/04/26
96,5798,1987/04/26
96,0446,1987/04/26
96,9852,1987/04/26
96,5242,1987/04/26
96,0269,1987/04/26
96,9342,1987/04/26
96,2295,1987/04/26
96,8215,1987/04/26
96,3478,1987/04/26
96,5104,1987/04/26
96,5987,1987/04/26
96,5123,1987/04/26
96,1194,1987/04/26
96,4180,1987/04/26
96,0363,1987/04/26
96,9589,1987/04/26
96,4745,1987/04/26
97,5579,1987/05/02
97,7459,1987/05/02
97,9753,1987/05/02
97,3781,1987/05/02
97,4137,1987/05/02
97,9197,1987/05/02
97,7783,1987/05/02
97,9282,1987/05/02
97,8448,1987/05/02
97,6339,1987/05/02
97,8148,1987/05/02
97,6195,1987/05/02
97,1205,1987/05/02
97,3166,1987/05/02
97,3222,1987/05/02
97,6837,1987/05/02
97,0512,1987/05/02
97,0721,1987/05/02
97,1106,1987/05/02
97,3104,1987/05/02
97,3329,1987/05/02
97,6132,1987/05/02
97,7612,1987/05/02
98,7538,1987/05/03
98,6041,1987/05/03
98,1160,1987/05/03
98,0699,1987/05/03
98,4979,1987/05/03
98,5415,1987/05/03
98,5401,1987/05/03
98,0736,1987/05/03
98,1492,1987/05/03
98,4709,1987/05/03
98,2446,1987/05/03
98,7993,1987/05/03
98,3891,1987/05/03
98,4571,1987/05/03
98,5913,1987/05/03
98,8154,1987/05/03
98,8704,1987/05/03
98,0613,1987/05/03
98,0463,1987/05/03
98,7317,1987/05/03
98,5248,1987/05/03
98,0456,1987/05/03
98,0973,1987/05/03
99,5882,1987/05/09
99,0994,1987/05/09
99,3730,1987/05/09
99,7435,1987/05/09
99,9415,1987/05/09
99,9051,1987/05/09
99,1525,1987/05/09
99,3668,1987/05/09
99,0134,1987/05/09
99,6063,1987/05/09
99,0617,1987/05/09
99,7773,1987/05/09
99,3209,1987/05/09
99,3386,1987/05/09
99,4259,1987/05/09
99,8347,1987/05/09
99,4131,1987/05/09
99,4387,1987/05/09
99,8460,1987/05/09
99,2826,1987/05/09
99,3178,1987/05/09
99,2920,1987/05/09
99,5743,1987/05/09
100,9508,1987/05/10
100,4358,1987/05/10
100,6750,1987/05/10
100,9968,1987/05/10
100,1745,1987/05/10
100,9416,1987/05/10
100,8366,1987/05/10
100,3182,1987/05/10
100,0309,1987/05/10
100,9717,1987/05/10
100,0500,1987/05/10
100,2533,1987/05/10
100,5693,1987/05/10
100,1736,1987/05/10
100,0505,1987/05/10
100,6764,1987/05/10
100,3300,1987/05/10
100,1967,1987/05/10
100,2610,1987/05/10
100,7293,1987/05/10
100,0693,1987/05/10
100,4752,1987/05/10
100,0351,1987/05/10
101,7069,1987/05/16
101,7451,1987/05/16
101,5816,1987/05/16
101,5105,1987/05/16
101,3445,1987/05/16
101,7902,1987/05/16
101,9494,1987/05/16
101,6767,1987/05/16
101,6792,1987/05/16
101,3831,1987/05/16
101,2894,1987/05/16
101,6642,1987/05/16
101,5081,1987/05/16
101,8230,1987/05/16
101,7764,1987/05/16
